session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
2,33,auto,1009,20,8,127737.25
2,33,auto,1009,21,8,129473.625
2,33,auto,1009,22,8,130356.25
2,33,auto,1009,23,8,128725
2,33,auto,1009,24,8,129293.375
2,33,auto,1009,25,8,130864.5
2,33,auto,1009,26,8,130079.625
2,33,auto,1009,27,8,127787.375
2,33,auto,1009,28,8,128995.375
2,33,auto,1009,29,8,133342
2,33,auto,1009,30,8,135263.5
2,39,bluestein,1009,0,12,162207.666667
2,39,bluestein,1009,1,12,200965.333333
2,39,bluestein,1009,2,12,189846.333333
2,39,bluestein,1009,3,12,167311.916667
2,39,bluestein,1009,4,12,162650.083333
2,39,bluestein,1009,5,12,166031.75
2,39,bluestein,1009,6,12,162166.833333
2,39,bluestein,1009,7,12,166172.75
2,39,bluestein,1009,8,12,162303.75
2,39,bluestein,1009,9,12,179749.583333
2,39,bluestein,1009,10,12,178352.583333
2,39,bluestein,1009,11,12,166842.083333
2,39,bluestein,1009,12,12,166144.416667
2,39,bluestein,1009,13,12,167115
2,39,bluestein,1009,14,12,162362.166667
2,39,bluestein,1009,15,12,165957.416667
2,39,bluestein,1009,16,12,162220.25
2,39,bluestein,1009,17,12,166025.916667
2,39,bluestein,1009,18,12,174776.416667
2,39,bluestein,1009,19,12,170150.333333
2,39,bluestein,1009,20,12,161859.75
2,39,bluestein,1009,21,12,168851.75
2,39,bluestein,1009,22,12,161943.166667
2,39,bluestein,1009,23,12,165475.083333
2,39,bluestein,1009,24,12,161959.833333
2,39,bluestein,1009,25,12,176220.25
2,39,bluestein,1009,26,12,161712.833333
2,39,bluestein,1009,27,12,164668
2,39,bluestein,1009,28,12,161823.833333
2,39,bluestein,1009,29,12,164587.083333
2,39,bluestein,1009,30,12,161830.5
