session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
2,7,radix2-iterative,1024,20,130,15532.2384615
2,7,radix2-iterative,1024,21,130,15684.9230769
2,7,radix2-iterative,1024,22,130,15833.1461538
2,7,radix2-iterative,1024,23,130,17262.8846154
2,7,radix2-iterative,1024,24,130,22504.5230769
2,7,radix2-iterative,1024,25,130,17304.3307692
2,7,radix2-iterative,1024,26,130,15734.6846154
2,7,radix2-iterative,1024,27,130,15288.3307692
2,7,radix2-iterative,1024,28,130,15472.1461538
2,7,radix2-iterative,1024,29,130,16566.0846154
2,7,radix2-iterative,1024,30,130,15658.8846154
2,8,bluestein,1024,0,8,461324.25
2,8,bluestein,1024,1,8,166262.125
2,8,bluestein,1024,2,8,167830.625
2,8,bluestein,1024,3,8,214921.875
2,8,bluestein,1024,4,8,164951.375
2,8,bluestein,1024,5,8,162492.75
2,8,bluestein,1024,6,8,168639.375
2,8,bluestein,1024,7,8,162559.125
2,8,bluestein,1024,8,8,162402.625
2,8,bluestein,1024,9,8,165822.625
2,8,bluestein,1024,10,8,162293.75
2,8,bluestein,1024,11,8,162541.5
2,8,bluestein,1024,12,8,166401
2,8,bluestein,1024,13,8,162701.875
2,8,bluestein,1024,14,8,162524
2,8,bluestein,1024,15,8,165686.25
2,8,bluestein,1024,16,8,162594.125
2,8,bluestein,1024,17,8,162512.75
2,8,bluestein,1024,18,8,167243.5
2,8,bluestein,1024,19,8,163009.75
2,8,bluestein,1024,20,8,162489
2,8,bluestein,1024,21,8,186014
2,8,bluestein,1024,22,8,163939.875
2,8,bluestein,1024,23,8,188497.625
2,8,bluestein,1024,24,8,166601.375
2,8,bluestein,1024,25,8,236854.375
2,8,bluestein,1024,26,8,255741.25
2,8,bluestein,1024,27,8,176324.5
2,8,bluestein,1024,28,8,161859.375
2,8,bluestein,1024,29,8,180816.125
2,8,bluestein,1024,30,8,175964
2,19,radix4,1024,0,16,76719.625
2,19,radix4,1024,1,16,76396.6875
2,19,radix4,1024,2,16,82592.125
2,19,radix4,1024,3,16,76486.125
2,19,radix4,1024,4,16,76282.125
2,19,radix4,1024,5,16,78402.75
2,19,radix4,1024,6,16,76540.625
2,19,radix4,1024,7,16,76324.0625
2,19,radix4,1024,8,16,78493.5625
2,19,radix4,1024,9,16,184252.5625
2,19,radix4,1024,10,16,89612.5
2,19,radix4,1024,11,16,76324.0625
2,19,radix4,1024,12,16,76461.125
2,19,radix4,1024,13,16,192861
2,19,radix4,1024,14,16,126939.25
2,19,radix4,1024,15,16,121013.625
2,19,radix4,1024,16,16,100526.875
2,19,radix4,1024,17,16,142843.25
2,19,radix4,1024,18,16,122620.3125
2,19,radix4,1024,19,16,87230.875
2,19,radix4,1024,20,16,75377
2,19,radix4,1024,21,16,86299.5
2,19,radix4,1024,22,16,82428.125
2,19,radix4,1024,23,16,131854.6875
2,19,radix4,1024,24,16,171188.75
2,19,radix4,1024,25,16,97542.4375
2,19,radix4,1024,26,16,91885.9375
2,19,radix4,1024,27,16,97388.4375
2,19,radix4,1024,28,16,89057.9375
2,19,radix4,1024,29,16,116424.875
2,19,radix4,1024,30,16,142764.625
2,21,mixed-radix,1024,0,3,394125.666667
2,21,mixed-radix,1024,1,3,281071
2,21,mixed-radix,1024,2,3,290655.333333
2,21,mixed-radix,1024,3,3,328054
2,21,mixed-radix,1024,4,3,242537.333333
2,21,mixed-radix,1024,5,3,262513.333333
2,21,mixed-radix,1024,6,3,395982
2,21,mixed-radix,1024,7,3,491480.333333
2,21,mixed-radix,1024,8,3,261041.333333
2,21,mixed-radix,1024,9,3,241532
2,21,mixed-radix,1024,10,3,299378
2,21,mixed-radix,1024,11,3,666487.333333
2,21,mixed-radix,1024,12,3,247164
2,21,mixed-radix,1024,13,3,271713.666667
2,21,mixed-radix,1024,14,3,241893
2,21,mixed-radix,1024,15,3,251864
2,21,mixed-radix,1024,16,3,273760
2,21,mixed-radix,1024,17,3,241772.666667
2,21,mixed-radix,1024,18,3,256197.333333
2,21,mixed-radix,1024,19,3,241926.333333
2,21,mixed-radix,1024,20,3,242016.333333
2,21,mixed-radix,1024,21,3,305013.333333
2,21,mixed-radix,1024,22,3,241639
2,21,mixed-radix,1024,23,3,275783.333333
2,21,mixed-radix,1024,24,3,278660.666667
2,21,mixed-radix,1024,25,3,280974.333333
2,21,mixed-radix,1024,26,3,247798
2,21,mixed-radix,1024,27,3,241782.333333
2,21,mixed-radix,1024,28,3,254251
2,21,mixed-radix,1024,29,3,241679.333333
2,21,mixed-radix,1024,30,3,241775.666667
2,23,radix2-recursive,1024,0,36,54989.2222222
2,23,radix2-recursive,1024,1,36,55838.5277778
2,23,radix2-recursive,1024,2,36,55224.5555556
2,23,radix2-recursive,1024,3,36,57368.5833333
2,23,radix2-recursive,1024,4,36,54920.5
2,23,radix2-recursive,1024,5,36,56483.3888889
2,23,radix2-recursive,1024,6,36,54876.8333333
2,23,radix2-recursive,1024,7,36,55578.4166667
2,23,radix2-recursive,1024,8,36,54881.8333333
2,23,radix2-recursive,1024,9,36,55791.8055556
2,23,radix2-recursive,1024,10,36,59883.7222222
2,23,radix2-recursive,1024,11,36,57576.6666667
2,23,radix2-recursive,1024,12,36,54883.5277778
2,23,radix2-recursive,1024,13,36,57362.1944444
2,23,radix2-recursive,1024,14,36,55227.3333333
2,23,radix2-recursive,1024,15,36,55934.25
2,23,radix2-recursive,1024,16,36,55411.2222222
2,23,radix2-recursive,1024,17,36,55783.4722222
2,23,radix2-recursive,1024,18,36,54875.6944444
2,23,radix2-recursive,1024,19,36,56321.5
2,23,radix2-recursive,1024,20,36,54943.8611111
2,23,radix2-recursive,1024,21,36,57101.8055556
2,23,radix2-recursive,1024,22,36,54848.7222222
2,23,radix2-recursive,1024,23,36,56040.5
2,23,radix2-recursive,1024,24,36,54897.9722222
2,23,radix2-recursive,1024,25,36,55622.3611111
2,23,radix2-recursive,1024,26,36,55128.6111111
2,23,radix2-recursive,1024,27,36,55459.9166667
2,23,radix2-recursive,1024,28,36,54873.5
2,23,radix2-recursive,1024,29,36,58503.0555556
2,23,radix2-recursive,1024,30,36,58264.3611111
2,29,auto,1024,0,129,15347.6899225
2,29,auto,1024,1,129,15667.4728682
2,29,auto,1024,2,129,15313.2248062
2,29,auto,1024,3,129,15547.2093023
2,29,auto,1024,4,129,15401.9612403
2,29,auto,1024,5,129,17792.4883721
2,29,auto,1024,6,129,16334.5503876
2,29,auto,1024,7,129,15721.6589147
2,29,auto,1024,8,129,15446.5193798
2,29,auto,1024,9,129,15601.5581395
2,29,auto,1024,10,129,15336.9767442
2,29,auto,1024,11,129,15735.9457364
2,29,auto,1024,12,129,15319.3565891
2,29,auto,1024,13,129,16331.627907
2,29,auto,1024,14,129,16297.9379845
2,29,auto,1024,15,129,15901.1472868
2,29,auto,1024,16,129,16324.496124
2,29,auto,1024,17,129,15349.3178295
2,29,auto,1024,18,129,15919.3178295
2,29,auto,1024,19,129,15325.9534884
2,29,auto,1024,20,129,16940.1007752
2,29,auto,1024,21,129,15317.9534884
2,29,auto,1024,22,129,21383.4806202
2,29,auto,1024,23,129,17265.4186047
2,29,auto,1024,24,129,15987.9457364
2,29,auto,1024,25,129,16019.4341085
2,29,auto,1024,26,129,16252.4496124
2,29,auto,1024,27,129,18711.0620155
2,29,auto,1024,28,129,15452.8837209
2,29,auto,1024,29,129,17397.1705426
2,29,auto,1024,30,129,16221.7054264
2,30,stockham-radix2,1024,0,16,102912.25
2,30,stockham-radix2,1024,1,16,102512.3125
2,30,stockham-radix2,1024,2,16,110491.6875
2,30,stockham-radix2,1024,3,16,102464.1875
2,30,stockham-radix2,1024,4,16,104858.3125
2,30,stockham-radix2,1024,5,16,102461.625
2,30,stockham-radix2,1024,6,16,102767.125
2,30,stockham-radix2,1024,7,16,104007.6875
2,30,stockham-radix2,1024,8,16,102484.1875
2,30,stockham-radix2,1024,9,16,104632.375
2,30,stockham-radix2,1024,10,16,103261.5625
2,30,stockham-radix2,1024,11,16,103143.3125
2,30,stockham-radix2,1024,12,16,103449.9375
2,30,stockham-radix2,1024,13,16,102508
2,30,stockham-radix2,1024,14,16,105156.25
2,30,stockham-radix2,1024,15,16,102489.1875
2,30,stockham-radix2,1024,16,16,105391
2,30,stockham-radix2,1024,17,16,102523.625
2,30,stockham-radix2,1024,18,16,102638.125
2,30,stockham-radix2,1024,19,16,104425.1875
2,30,stockham-radix2,1024,20,16,103209.625
2,30,stockham-radix2,1024,21,16,107475.9375
2,30,stockham-radix2,1024,22,16,102532.375
2,30,stockham-radix2,1024,23,16,104239.9375
2,30,stockham-radix2,1024,24,16,103470.625
2,30,stockham-radix2,1024,25,16,102413.4375
2,30,stockham-radix2,1024,26,16,104269.3125
2,30,stockham-radix2,1024,27,16,103197.6875
2,30,stockham-radix2,1024,28,16,103999.5625
2,30,stockham-radix2,1024,29,16,102615
2,30,stockham-radix2,1024,30,16,102470.4375
2,36,split-radix,1024,0,16,81866.625
2,36,split-radix,1024,1,16,69795.625
2,36,split-radix,1024,2,16,69790.5625
2,36,split-radix,1024,3,16,76066.1875
2,36,split-radix,1024,4,16,69820.625
2,36,split-radix,1024,5,16,70047.875
2,36,split-radix,1024,6,16,77991.5
2,36,split-radix,1024,7,16,72408.25
2,36,split-radix,1024,8,16,69843.8125
2,36,split-radix,1024,9,16,69892.625
2,36,split-radix,1024,10,16,71724.6875
2,36,split-radix,1024,11,16,69872
2,36,split-radix,1024,12,16,69833.125
2,36,split-radix,1024,13,16,69857.5625
2,36,split-radix,1024,14,16,71828
2,36,split-radix,1024,15,16,72098.375
2,36,split-radix,1024,16,16,76673.9375
2,36,split-radix,1024,17,16,82758.5625
2,36,split-radix,1024,18,16,74813.625
2,36,split-radix,1024,19,16,71031.1875
2,36,split-radix,1024,20,16,71366.6875
2,36,split-radix,1024,21,16,90644.75
2,36,split-radix,1024,22,16,70266.3125
2,36,split-radix,1024,23,16,69845.625
2,36,split-radix,1024,24,16,71640.25
2,36,split-radix,1024,25,16,69905.125
2,36,split-radix,1024,26,16,69805
2,36,split-radix,1024,27,16,92601.375
2,36,split-radix,1024,28,16,86393.375
2,36,split-radix,1024,29,16,242106.6875
2,36,split-radix,1024,30,16,69796.8125
