session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
2,17,radix2-recursive,64,10,656,2813.00609756
2,17,radix2-recursive,64,11,656,2862.80640244
2,17,radix2-recursive,64,12,656,2999.45731707
2,17,radix2-recursive,64,13,656,3073.82164634
2,17,radix2-recursive,64,14,656,2810.99085366
2,17,radix2-recursive,64,15,656,2811.02286585
2,17,radix2-recursive,64,16,656,2846.30335366
2,17,radix2-recursive,64,17,656,2816.48628049
2,17,radix2-recursive,64,18,656,2931.88871951
2,17,radix2-recursive,64,19,656,2879.47713415
2,17,radix2-recursive,64,20,656,2863.11128049
2,17,radix2-recursive,64,21,656,3116.64329268
2,17,radix2-recursive,64,22,656,2936.17682927
2,17,radix2-recursive,64,23,656,2818.22713415
2,17,radix2-recursive,64,24,656,2849.31097561
2,17,radix2-recursive,64,25,656,2812.35060976
2,17,radix2-recursive,64,26,656,2847.98170732
2,17,radix2-recursive,64,27,656,3169.43597561
2,17,radix2-recursive,64,28,656,2981.21493902
2,17,radix2-recursive,64,29,656,2807.08231707
2,17,radix2-recursive,64,30,656,3105.31554878
2,22,split-radix,64,0,727,2763.98349381
2,22,split-radix,64,1,727,2982.28610729
2,22,split-radix,64,2,727,2809.04401651
2,22,split-radix,64,3,727,2803.43741403
2,22,split-radix,64,4,727,2826.89683631
2,22,split-radix,64,5,727,3098.63548831
2,22,split-radix,64,6,727,2849.15818432
2,22,split-radix,64,7,727,2862.86519945
2,22,split-radix,64,8,727,2819.36176066
2,22,split-radix,64,9,727,2800.00687758
2,22,split-radix,64,10,727,2796.14993122
2,22,split-radix,64,11,727,2749.65749656
2,22,split-radix,64,12,727,2868.26547455
2,22,split-radix,64,13,727,2812.68088033
2,22,split-radix,64,14,727,2793.35350757
2,22,split-radix,64,15,727,4465.74140303
2,22,split-radix,64,16,727,2776.51856946
2,22,split-radix,64,17,727,2748.45942228
2,22,split-radix,64,18,727,2755.20770289
2,22,split-radix,64,19,727,3079.92847318
2,22,split-radix,64,20,727,2799.4002751
2,22,split-radix,64,21,727,2796.17606602
2,22,split-radix,64,22,727,2734.04951857
2,22,split-radix,64,23,727,2813.43878955
2,22,split-radix,64,24,727,2806.28885832
2,22,split-radix,64,25,727,2870.88308116
2,22,split-radix,64,26,727,2798.9738652
2,22,split-radix,64,27,727,2800.70839065
2,22,split-radix,64,28,727,2733.55433287
2,22,split-radix,64,29,727,2767.78541953
2,22,split-radix,64,30,727,2871.73727648
2,25,dft,64,0,32,67522.53125
2,25,dft,64,1,32,61693.5625
2,25,dft,64,2,32,63140.375
2,25,dft,64,3,32,61443.8125
2,25,dft,64,4,32,62842.46875
2,25,dft,64,5,32,61499.84375
2,25,dft,64,6,32,62765.75
2,25,dft,64,7,32,61485.125
2,25,dft,64,8,32,62780.1875
2,25,dft,64,9,32,61435.03125
2,25,dft,64,10,32,63221.75
2,25,dft,64,11,32,61446.625
2,25,dft,64,12,32,62843.40625
2,25,dft,64,13,32,61797.125
2,25,dft,64,14,32,62679.6875
2,25,dft,64,15,32,61533
2,25,dft,64,16,32,62193.96875
2,25,dft,64,17,32,61544.90625
2,25,dft,64,18,32,62416.5
2,25,dft,64,19,32,61451.3125
2,25,dft,64,20,32,62250.9375
2,25,dft,64,21,32,61446
2,25,dft,64,22,32,62211.5
2,25,dft,64,23,32,61450.40625
2,25,dft,64,24,32,62350.78125
2,25,dft,64,25,32,61505.15625
2,25,dft,64,26,32,62339.5
2,25,dft,64,27,32,61654.125
2,25,dft,64,28,32,64411.96875
2,25,dft,64,29,32,61432.21875
2,25,dft,64,30,32,63229.59375
2,31,radix2-iterative,64,0,1882,735.375664187
2,31,radix2-iterative,64,1,1882,696.369819341
2,31,radix2-iterative,64,2,1882,691.793304995
2,31,radix2-iterative,64,3,1882,708.75770457
2,31,radix2-iterative,64,4,1882,909.209883103
2,31,radix2-iterative,64,5,1882,786.367693943
2,31,radix2-iterative,64,6,1882,668.575982997
2,31,radix2-iterative,64,7,1882,726.004250797
2,31,radix2-iterative,64,8,1882,736.626461211
2,31,radix2-iterative,64,9,1882,668.12858661
2,31,radix2-iterative,64,10,1882,708.476089267
2,31,radix2-iterative,64,11,1882,671.875132837
2,31,radix2-iterative,64,12,1882,667.947927736
2,31,radix2-iterative,64,13,1882,744.25717322
2,31,radix2-iterative,64,14,1882,675.738575983
2,31,radix2-iterative,64,15,1882,667.388947928
2,31,radix2-iterative,64,16,1882,698.981934113
2,31,radix2-iterative,64,17,1882,682.522848034
2,31,radix2-iterative,64,18,1882,669.464930925
2,31,radix2-iterative,64,19,1882,708.803400638
2,31,radix2-iterative,64,20,1882,697.74229543
2,31,radix2-iterative,64,21,1882,732.869287991
2,31,radix2-iterative,64,22,1882,797.625398512
2,31,radix2-iterative,64,23,1882,729.309245484
2,31,radix2-iterative,64,24,1882,916.840595112
2,31,radix2-iterative,64,25,1882,801.701381509
2,31,radix2-iterative,64,26,1882,667.98565356
2,31,radix2-iterative,64,27,1882,689.403825717
2,31,radix2-iterative,64,28,1882,742.750797024
2,31,radix2-iterative,64,29,1882,698.008501594
2,31,radix2-iterative,64,30,1882,690.318809777
