session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
2,26,radix4,256,9,126,15695.2301587
2,26,radix4,256,10,126,15898.547619
2,26,radix4,256,11,126,15713.4285714
2,26,radix4,256,12,126,15991.3095238
2,26,radix4,256,13,126,15781.7857143
2,26,radix4,256,14,126,16149.1587302
2,26,radix4,256,15,126,15654.1349206
2,26,radix4,256,16,126,15887.5793651
2,26,radix4,256,17,126,15651.3571429
2,26,radix4,256,18,126,15885.3492063
2,26,radix4,256,19,126,15788.0634921
2,26,radix4,256,20,126,15935.3492063
2,26,radix4,256,21,126,15712.0793651
2,26,radix4,256,22,126,15946.1587302
2,26,radix4,256,23,126,15722.5714286
2,26,radix4,256,24,126,16062.2857143
2,26,radix4,256,25,126,15678.2222222
2,26,radix4,256,26,126,15942.9761905
2,26,radix4,256,27,126,15732.984127
2,26,radix4,256,28,126,15916.5873016
2,26,radix4,256,29,126,22309.3492063
2,26,radix4,256,30,126,16827.9444444
2,34,stockham-radix2,256,0,92,20669.5217391
2,34,stockham-radix2,256,1,92,21019.3913043
2,34,stockham-radix2,256,2,92,20539.8695652
2,34,stockham-radix2,256,3,92,21110.173913
2,34,stockham-radix2,256,4,92,23153.6521739
2,34,stockham-radix2,256,5,92,28175.3478261
2,34,stockham-radix2,256,6,92,25752.5108696
2,34,stockham-radix2,256,7,92,24683.9673913
2,34,stockham-radix2,256,8,92,22230.8586957
2,34,stockham-radix2,256,9,92,22155.423913
2,34,stockham-radix2,256,10,92,22977.9565217
2,34,stockham-radix2,256,11,92,22105.8913043
2,34,stockham-radix2,256,12,92,21745.9021739
2,34,stockham-radix2,256,13,92,20690.2065217
2,34,stockham-radix2,256,14,92,20329.4565217
2,34,stockham-radix2,256,15,92,20650.7934783
2,34,stockham-radix2,256,16,92,24736.5434783
2,34,stockham-radix2,256,17,92,21416.2826087
2,34,stockham-radix2,256,18,92,20347.4130435
2,34,stockham-radix2,256,19,92,20740.2826087
2,34,stockham-radix2,256,20,92,25090.9782609
2,34,stockham-radix2,256,21,92,26403.0434783
2,34,stockham-radix2,256,22,92,23446.5869565
2,34,stockham-radix2,256,23,92,21056.7282609
2,34,stockham-radix2,256,24,92,20978.2391304
2,34,stockham-radix2,256,25,92,23916.0869565
2,34,stockham-radix2,256,26,92,26621.9565217
2,34,stockham-radix2,256,27,92,22584.6413043
2,34,stockham-radix2,256,28,92,20773.0543478
2,34,stockham-radix2,256,29,92,23297.0108696
2,34,stockham-radix2,256,30,92,30512.8478261
2,35,dft,256,0,1,1074827
2,35,dft,256,1,1,1076890
2,35,dft,256,2,1,1073095
2,35,dft,256,3,1,1191481
2,35,dft,256,4,1,1109669
2,35,dft,256,5,1,1072704
2,35,dft,256,6,1,1088618
2,35,dft,256,7,1,1090080
2,35,dft,256,8,1,1122098
2,35,dft,256,9,1,1072564
2,35,dft,256,10,1,1121496
2,35,dft,256,11,1,1071423
2,35,dft,256,12,1,1070861
2,35,dft,256,13,1,1072203
2,35,dft,256,14,1,1163560
2,35,dft,256,15,1,1072383
2,35,dft,256,16,1,1290939
2,35,dft,256,17,1,1112623
2,35,dft,256,18,1,1072294
2,35,dft,256,19,1,1072734
2,35,dft,256,20,1,1069700
2,35,dft,256,21,1,1107365
2,35,dft,256,22,1,1071171
2,35,dft,256,23,1,1131752
2,35,dft,256,24,1,1292571
2,35,dft,256,25,1,1071543
2,35,dft,256,26,1,1081667
2,35,dft,256,27,1,1070461
2,35,dft,256,28,1,1093695
2,35,dft,256,29,1,1069690
2,35,dft,256,30,1,1068648
2,37,bluestein,256,0,50,36017.54
2,37,bluestein,256,1,50,37583.64
2,37,bluestein,256,2,50,40996.74
2,37,bluestein,256,3,50,39271.76
2,37,bluestein,256,4,50,38803.46
2,37,bluestein,256,5,50,36790.28
2,37,bluestein,256,6,50,36113.86
2,37,bluestein,256,7,50,36697.34
2,37,bluestein,256,8,50,36026.54
2,37,bluestein,256,9,50,36129.1
2,37,bluestein,256,10,50,37685.4
2,37,bluestein,256,11,50,36050.98
2,37,bluestein,256,12,50,36808.9
2,37,bluestein,256,13,50,36089.42
2,37,bluestein,256,14,50,38700.52
2,37,bluestein,256,15,50,37287.02
2,37,bluestein,256,16,50,37147.8
2,37,bluestein,256,17,50,40763.98
2,37,bluestein,256,18,50,37814.2
2,37,bluestein,256,19,50,36083.42
2,37,bluestein,256,20,50,36600.8
2,37,bluestein,256,21,50,36091.02
2,37,bluestein,256,22,50,37587.26
2,37,bluestein,256,23,50,36342.82
2,37,bluestein,256,24,50,36952.7
2,37,bluestein,256,25,50,38597.14
2,37,bluestein,256,26,50,36101.66
2,37,bluestein,256,27,50,36816.92
2,37,bluestein,256,28,50,36058.58
2,37,bluestein,256,29,50,37053.46
2,37,bluestein,256,30,50,36024.34
