session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
0,3,auto,64,0,2808,666.617521368
0,3,auto,64,1,2808,757.735754986
0,3,auto,64,2,2808,668.960470085
0,3,auto,64,3,2808,704.844017094
0,3,auto,64,4,2808,668.150997151
0,3,auto,64,5,2808,681.914173789
0,3,auto,64,6,2808,669.107193732
0,3,auto,64,7,2808,678.122863248
0,3,auto,64,8,2808,669.499287749
0,3,auto,64,9,2808,680.305911681
0,3,auto,64,10,2808,667.566239316
0,3,auto,64,11,2808,675.690527066
0,3,auto,64,12,2808,668.686253561
0,3,auto,64,13,2808,717.929487179
0,3,auto,64,14,2808,670.601139601
0,3,auto,64,15,2808,909.271723647
0,3,auto,64,16,2808,891.798789174
0,3,auto,64,17,2808,701.926282051
0,3,auto,64,18,2808,672.060185185
0,3,auto,64,19,2808,695.862891738
0,3,auto,64,20,2808,668.232905983
0,3,auto,64,21,2808,681.479344729
0,3,auto,64,22,2808,680.202279202
0,3,auto,64,23,2808,680.277421652
0,3,auto,64,24,2808,695.29451567
0,3,auto,64,25,2808,684.760327635
0,3,auto,64,26,2808,694.827279202
0,3,auto,64,27,2808,759.875712251
0,3,auto,64,28,2808,694.26531339
0,3,auto,64,29,2808,703.056980057
0,3,auto,64,30,2808,698.493233618
0,10,split-radix,64,0,701,2899.04422254
0,10,split-radix,64,1,701,3190.84736091
0,10,split-radix,64,2,701,2878.07275321
0,10,split-radix,64,3,701,2881.41369472
0,10,split-radix,64,4,701,2812.03994294
0,10,split-radix,64,5,701,3293.25392297
0,10,split-radix,64,6,701,2893.25820257
0,10,split-radix,64,7,701,2893.45791726
0,10,split-radix,64,8,701,2822.32524964
0,10,split-radix,64,9,701,3007.29386591
0,10,split-radix,64,10,701,2810.7532097
0,10,split-radix,64,11,701,2935.74750357
0,10,split-radix,64,12,701,2808.29529244
0,10,split-radix,64,13,701,2846.06990014
0,10,split-radix,64,14,701,2813.12553495
0,10,split-radix,64,15,701,3088.80599144
0,10,split-radix,64,16,701,2904.04422254
0,10,split-radix,64,17,701,2972.09129815
0,10,split-radix,64,18,701,2813.85449358
0,10,split-radix,64,19,701,2870.91298146
0,10,split-radix,64,20,701,3031.53922967
0,10,split-radix,64,21,701,2986.77746077
0,10,split-radix,64,22,701,2811.9957204
0,10,split-radix,64,23,701,3024.7660485
0,10,split-radix,64,24,701,2875.54208274
0,10,split-radix,64,25,701,2880.10128388
0,10,split-radix,64,26,701,2811.83880171
0,10,split-radix,64,27,701,2847.05563481
0,10,split-radix,64,28,701,2818.42510699
0,10,split-radix,64,29,701,2849.41226819
0,10,split-radix,64,30,701,2813.2681883
0,22,dft,64,0,32,63441.15625
0,22,dft,64,1,32,62059.71875
0,22,dft,64,2,32,62819.59375
0,22,dft,64,3,32,61653.8125
0,22,dft,64,4,32,62834
0,22,dft,64,5,32,61698.875
0,22,dft,64,6,32,62971.40625
0,22,dft,64,7,32,61998.6875
0,22,dft,64,8,32,62283.8125
0,22,dft,64,9,32,61583.09375
0,22,dft,64,10,32,62968.875
0,22,dft,64,11,32,82355.1875
0,22,dft,64,12,32,64642
0,22,dft,64,13,32,62876.5625
0,22,dft,64,14,32,63966.78125
0,22,dft,64,15,32,62978.90625
0,22,dft,64,16,32,63386.375
0,22,dft,64,17,32,64704.90625
0,22,dft,64,18,32,62736.34375
0,22,dft,64,19,32,63033.375
0,22,dft,64,20,32,62954.15625
0,22,dft,64,21,32,72849.53125
0,22,dft,64,22,32,62946.03125
0,22,dft,64,23,32,62901.9375
0,22,dft,64,24,32,62730.71875
0,22,dft,64,25,32,67205.1875
0,22,dft,64,26,32,62771.40625
0,22,dft,64,27,32,64398.1875
0,22,dft,64,28,32,63080.9375
0,22,dft,64,29,32,63182.96875
0,22,dft,64,30,32,67339.75
0,24,mixed-radix,64,0,197,10456.0964467
0,24,mixed-radix,64,1,197,10134.4517766
0,24,mixed-radix,64,2,197,10341.0558376
0,24,mixed-radix,64,3,197,10122.0456853
0,24,mixed-radix,64,4,197,11090.4416244
0,24,mixed-radix,64,5,197,10062.3147208
0,24,mixed-radix,64,6,197,10359.0456853
0,24,mixed-radix,64,7,197,10021.3401015
0,24,mixed-radix,64,8,197,11548.2791878
0,24,mixed-radix,64,9,197,10409.0761421
0,24,mixed-radix,64,10,197,10315.8883249
0,24,mixed-radix,64,11,197,10293.6751269
0,24,mixed-radix,64,12,197,10316.6497462
0,24,mixed-radix,64,13,197,10309.7360406
0,24,mixed-radix,64,14,197,10722.177665
0,24,mixed-radix,64,15,197,10338.6142132
0,24,mixed-radix,64,16,197,10371.4060914
0,24,mixed-radix,64,17,197,10052.5025381
0,24,mixed-radix,64,18,197,10153.1573604
0,24,mixed-radix,64,19,197,10027.2893401
0,24,mixed-radix,64,20,197,10158.5989848
0,24,mixed-radix,64,21,197,10055.6548223
0,24,mixed-radix,64,22,197,11168.0659898
0,24,mixed-radix,64,23,197,10917.9035533
0,24,mixed-radix,64,24,197,10579.9340102
0,24,mixed-radix,64,25,197,10075.1269036
0,24,mixed-radix,64,26,197,10561.5329949
0,24,mixed-radix,64,27,197,10715.1624365
0,24,mixed-radix,64,28,197,10721.0558376
0,24,mixed-radix,64,29,197,10180.6142132
0,24,mixed-radix,64,30,197,10290.2639594
0,25,radix4,64,0,637,3133.18053375
0,25,radix4,64,1,637,3169.0266876
0,25,radix4,64,2,637,3114.81789639
0,25,radix4,64,3,637,3140.66405024
0,25,radix4,64,4,637,3144.37519623
0,25,radix4,64,5,637,3180.29827316
0,25,radix4,64,6,637,3124.23547881
0,25,radix4,64,7,637,3508.76138148
0,25,radix4,64,8,637,3745.28257457
0,25,radix4,64,9,637,3342.91208791
0,25,radix4,64,10,637,3092.89952904
0,25,radix4,64,11,637,3153.91836735
0,25,radix4,64,12,637,3115.88697017
0,25,radix4,64,13,637,3156.10204082
0,25,radix4,64,14,637,3109.80062794
0,25,radix4,64,15,637,3321.98587127
0,25,radix4,64,16,637,3101.32810047
0,25,radix4,64,17,637,3159.78178964
0,25,radix4,64,18,637,3112.0188383
0,25,radix4,64,19,637,3139.02982732
0,25,radix4,64,20,637,3179.41915228
0,25,radix4,64,21,637,3231.28571429
0,25,radix4,64,22,637,3132.566719
0,25,radix4,64,23,637,3195.64364207
0,25,radix4,64,24,637,3224.9811617
0,25,radix4,64,25,637,3161.30769231
0,25,radix4,64,26,637,3087.79120879
0,25,radix4,64,27,637,3143.66718995
0,25,radix4,64,28,637,3318.51020408
0,25,radix4,64,29,637,3501.4678179
0,25,radix4,64,30,637,3112.28571429
0,28,stockham-radix2,64,0,525,3881.12
0,28,stockham-radix2,64,1,525,3802.35428571
0,28,stockham-radix2,64,2,525,3864.18095238
0,28,stockham-radix2,64,3,525,3796.7847619
0,28,stockham-radix2,64,4,525,4106.31238095
0,28,stockham-radix2,64,5,525,3896.97333333
0,28,stockham-radix2,64,6,525,4029.64571429
0,28,stockham-radix2,64,7,525,3918.06857143
0,28,stockham-radix2,64,8,525,3826.39047619
0,28,stockham-radix2,64,9,525,3868.70095238
0,28,stockham-radix2,64,10,525,3797.30095238
0,28,stockham-radix2,64,11,525,3858.59047619
0,28,stockham-radix2,64,12,525,3811.36
0,28,stockham-radix2,64,13,525,3849.93142857
0,28,stockham-radix2,64,14,525,3825.16952381
0,28,stockham-radix2,64,15,525,3847.10857143
0,28,stockham-radix2,64,16,525,3805.4647619
0,28,stockham-radix2,64,17,525,3853.91809524
0,28,stockham-radix2,64,18,525,3804.66285714
0,28,stockham-radix2,64,19,525,3999.42857143
0,28,stockham-radix2,64,20,525,3795.98285714
0,28,stockham-radix2,64,21,525,3963.60571429
0,28,stockham-radix2,64,22,525,3806.72380952
0,28,stockham-radix2,64,23,525,3978.61714286
0,28,stockham-radix2,64,24,525,3811.09142857
0,28,stockham-radix2,64,25,525,3969.04190476
0,28,stockham-radix2,64,26,525,3799.77904762
0,28,stockham-radix2,64,27,525,3968.06666667
0,28,stockham-radix2,64,28,525,3804.77714286
0,28,stockham-radix2,64,29,525,3951.56761905
0,28,stockham-radix2,64,30,525,3803.88190476
0,34,bluestein,64,0,248,8063.75806452
0,34,bluestein,64,1,248,8146.25806452
0,34,bluestein,64,2,248,8046.02822581
0,34,bluestein,64,3,248,8145.57258065
0,34,bluestein,64,4,248,8380.43548387
0,34,bluestein,64,5,248,8234.85887097
0,34,bluestein,64,6,248,8065.01209677
0,34,bluestein,64,7,248,8196.85483871
0,34,bluestein,64,8,248,12405.2056452
0,34,bluestein,64,9,248,12200.4274194
0,34,bluestein,64,10,248,8957.50403226
0,34,bluestein,64,11,248,8430.31048387
0,34,bluestein,64,12,248,8394.89516129
0,34,bluestein,64,13,248,8414.60483871
0,34,bluestein,64,14,248,8212.72580645
0,34,bluestein,64,15,248,8596.93145161
0,34,bluestein,64,16,248,8516.60887097
0,34,bluestein,64,17,248,8253.06854839
0,34,bluestein,64,18,248,8362.91532258
0,34,bluestein,64,19,248,8255.97580645
0,34,bluestein,64,20,248,8309.125
0,34,bluestein,64,21,248,9096.54032258
0,34,bluestein,64,22,248,8359.96370968
0,34,bluestein,64,23,248,9324.18145161
0,34,bluestein,64,24,248,8208.20564516
0,34,bluestein,64,25,248,8514.91129032
0,34,bluestein,64,26,248,8295.75806452
0,34,bluestein,64,27,248,8470.89516129
0,34,bluestein,64,28,248,8202.875
0,34,bluestein,64,29,248,8308.27419355
0,34,bluestein,64,30,248,8456.56048387
0,40,radix2-recursive,64,0,712,2957.38623596
0,40,radix2-recursive,64,1,712,3046.78932584
0,40,radix2-recursive,64,2,712,2850.99297753
0,40,radix2-recursive,64,3,712,2911.51685393
0,40,radix2-recursive,64,4,712,2845.40870787
0,40,radix2-recursive,64,5,712,3123.72893258
0,40,radix2-recursive,64,6,712,2852.68117978
0,40,radix2-recursive,64,7,712,2964.25
0,40,radix2-recursive,64,8,712,2848.43258427
0,40,radix2-recursive,64,9,712,3089.91573034
0,40,radix2-recursive,64,10,712,2964.50280899
0,40,radix2-recursive,64,11,712,2837.03792135
0,40,radix2-recursive,64,12,712,2886.74859551
0,40,radix2-recursive,64,13,712,3029.91011236
0,40,radix2-recursive,64,14,712,3021.18960674
0,40,radix2-recursive,64,15,712,2852.63764045
0,40,radix2-recursive,64,16,712,2899.88483146
0,40,radix2-recursive,64,17,712,2849.30337079
0,40,radix2-recursive,64,18,712,2904.76685393
0,40,radix2-recursive,64,19,712,2944.65730337
0,40,radix2-recursive,64,20,712,3208.40589888
0,40,radix2-recursive,64,21,712,2857.125
0,40,radix2-recursive,64,22,712,2972.43679775
0,40,radix2-recursive,64,23,712,2844.07162921
0,40,radix2-recursive,64,24,712,3266.72331461
0,40,radix2-recursive,64,25,712,2843.48033708
0,40,radix2-recursive,64,26,712,3029.58707865
0,40,radix2-recursive,64,27,712,2928.35533708
0,40,radix2-recursive,64,28,712,4025.51825843
0,40,radix2-recursive,64,29,712,3081.67275281
0,40,radix2-recursive,64,30,712,2841.13202247
0,41,radix2-iterative,64,0,2983,702.059001006
0,41,radix2-iterative,64,1,2983,764.414347972
0,41,radix2-iterative,64,2,2983,668.287965136
0,41,radix2-iterative,64,3,2983,721.353670801
0,41,radix2-iterative,64,4,2983,780.949379819
0,41,radix2-iterative,64,5,2983,702.391216896
0,41,radix2-iterative,64,6,2983,686.111632585
0,41,radix2-iterative,64,7,2983,739.194435132
0,41,radix2-iterative,64,8,2983,716.710358699
0,41,radix2-iterative,64,9,2983,671.547770701
0,41,radix2-iterative,64,10,2983,719.688568555
0,41,radix2-iterative,64,11,2983,668.690579953
0,41,radix2-iterative,64,12,2983,704.123700972
0,41,radix2-iterative,64,13,2983,668.747569561
0,41,radix2-iterative,64,14,2983,698.681528662
0,41,radix2-iterative,64,15,2983,671.453905464
0,41,radix2-iterative,64,16,2983,707.920885015
0,41,radix2-iterative,64,17,2983,668.298022125
0,41,radix2-iterative,64,18,2983,699.520952062
0,41,radix2-iterative,64,19,2983,672.131746564
0,41,radix2-iterative,64,20,2983,701.098893731
0,41,radix2-iterative,64,21,2983,774.731478377
0,41,radix2-iterative,64,22,2983,688.36808582
0,41,radix2-iterative,64,23,2983,683.016091183
0,41,radix2-iterative,64,24,2983,690.902782434
0,41,radix2-iterative,64,25,2983,687.337244385
0,41,radix2-iterative,64,26,2983,682.016091183
0,41,radix2-iterative,64,27,2983,708.172644988
0,41,radix2-iterative,64,28,2983,686.998323835
0,41,radix2-iterative,64,29,2983,706.101240362
0,41,radix2-iterative,64,30,2983,689.482400268
