session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
1,27,radix4,1024,5,16,77823.125
1,27,radix4,1024,6,16,76210.125
1,27,radix4,1024,7,16,76755.3125
1,27,radix4,1024,8,16,75914.6875
1,27,radix4,1024,9,16,97102.4375
1,27,radix4,1024,10,16,84202.625
1,27,radix4,1024,11,16,76270.25
1,27,radix4,1024,12,16,81165
1,27,radix4,1024,13,16,78543.5625
1,27,radix4,1024,14,16,76123.75
1,27,radix4,1024,15,16,86304.5
1,27,radix4,1024,16,16,95523.8125
1,27,radix4,1024,17,16,76054.25
1,27,radix4,1024,18,16,79666.5
1,27,radix4,1024,19,16,79709.0625
1,27,radix4,1024,20,16,75989.8125
1,27,radix4,1024,21,16,80423.25
1,27,radix4,1024,22,16,76140.6875
1,27,radix4,1024,23,16,78419.625
1,27,radix4,1024,24,16,85908.9375
1,27,radix4,1024,25,16,78848.4375
1,27,radix4,1024,26,16,76032.375
1,27,radix4,1024,27,16,79524.4375
1,27,radix4,1024,28,16,76014.8125
1,27,radix4,1024,29,16,76755.3125
1,27,radix4,1024,30,16,86303.9375
1,31,mixed-radix,1024,0,8,293073
1,31,mixed-radix,1024,1,8,248763.5
1,31,mixed-radix,1024,2,8,262402.375
1,31,mixed-radix,1024,3,8,244806.375
1,31,mixed-radix,1024,4,8,255532.25
1,31,mixed-radix,1024,5,8,259913.75
1,31,mixed-radix,1024,6,8,259242.75
1,31,mixed-radix,1024,7,8,247917.125
1,31,mixed-radix,1024,8,8,252849.5
1,31,mixed-radix,1024,9,8,253217.625
1,31,mixed-radix,1024,10,8,265432
1,31,mixed-radix,1024,11,8,249588.375
1,31,mixed-radix,1024,12,8,263688.125
1,31,mixed-radix,1024,13,8,266171.75
1,31,mixed-radix,1024,14,8,271393.375
1,31,mixed-radix,1024,15,8,257169.625
1,31,mixed-radix,1024,16,8,257689.25
1,31,mixed-radix,1024,17,8,258697
1,31,mixed-radix,1024,18,8,245101.75
1,31,mixed-radix,1024,19,8,254574.5
1,31,mixed-radix,1024,20,8,261501.125
1,31,mixed-radix,1024,21,8,251473.75
1,31,mixed-radix,1024,22,8,245079.25
1,31,mixed-radix,1024,23,8,248365.25
1,31,mixed-radix,1024,24,8,249130.125
1,31,mixed-radix,1024,25,8,259588.375
1,31,mixed-radix,1024,26,8,245682.5
1,31,mixed-radix,1024,27,8,264465.625
1,31,mixed-radix,1024,28,8,245425.875
1,31,mixed-radix,1024,29,8,256699
1,31,mixed-radix,1024,30,8,245065.5
1,34,stockham-radix2,1024,0,16,103539.5
1,34,stockham-radix2,1024,1,16,103792.375
1,34,stockham-radix2,1024,2,16,103902.5625
1,34,stockham-radix2,1024,3,16,103772.3125
1,34,stockham-radix2,1024,4,16,103675.3125
1,34,stockham-radix2,1024,5,16,102252.625
1,34,stockham-radix2,1024,6,16,103734.125
1,34,stockham-radix2,1024,7,16,102392.8125
1,34,stockham-radix2,1024,8,16,102232.5625
1,34,stockham-radix2,1024,9,16,104719.375
1,34,stockham-radix2,1024,10,16,102238.1875
1,34,stockham-radix2,1024,11,16,103937.5625
1,34,stockham-radix2,1024,12,16,102360.25
1,34,stockham-radix2,1024,13,16,102398.4375
1,34,stockham-radix2,1024,14,16,103761.0625
1,34,stockham-radix2,1024,15,16,102229.4375
1,34,stockham-radix2,1024,16,16,103960.75
1,34,stockham-radix2,1024,17,16,102182.4375
1,34,stockham-radix2,1024,18,16,102975.5625
1,34,stockham-radix2,1024,19,16,104002.6875
1,34,stockham-radix2,1024,20,16,102269.5
1,34,stockham-radix2,1024,21,16,105391.625
1,34,stockham-radix2,1024,22,16,102316.4375
1,34,stockham-radix2,1024,23,16,103965.125
1,34,stockham-radix2,1024,24,16,102268.1875
1,34,stockham-radix2,1024,25,16,102542.4375
1,34,stockham-radix2,1024,26,16,104027.0625
1,34,stockham-radix2,1024,27,16,102186.875
1,34,stockham-radix2,1024,28,16,104120.375
1,34,stockham-radix2,1024,29,16,102224.375
1,34,stockham-radix2,1024,30,16,102265.75
1,41,radix2-recursive,1024,0,36,56601.3333333
1,41,radix2-recursive,1024,1,36,57375.2777778
1,41,radix2-recursive,1024,2,36,56391.0277778
1,41,radix2-recursive,1024,3,36,57172.4444444
1,41,radix2-recursive,1024,4,36,56081.9722222
1,41,radix2-recursive,1024,5,36,59094.75
1,41,radix2-recursive,1024,6,36,56067.5
1,41,radix2-recursive,1024,7,36,57431.1666667
1,41,radix2-recursive,1024,8,36,56043.3055556
1,41,radix2-recursive,1024,9,36,62737.3888889
1,41,radix2-recursive,1024,10,36,56124.8055556
1,41,radix2-recursive,1024,11,36,57266.7777778
1,41,radix2-recursive,1024,12,36,56044.3888889
1,41,radix2-recursive,1024,13,36,60423.6944444
1,41,radix2-recursive,1024,14,36,56054.1388889
1,41,radix2-recursive,1024,15,36,57668.1944444
1,41,radix2-recursive,1024,16,36,56060.25
1,41,radix2-recursive,1024,17,36,57991.4722222
1,41,radix2-recursive,1024,18,36,56061.6388889
1,41,radix2-recursive,1024,19,36,57713.5555556
1,41,radix2-recursive,1024,20,36,56094.75
1,41,radix2-recursive,1024,21,36,62234.1388889
1,41,radix2-recursive,1024,22,36,56056.9166667
1,41,radix2-recursive,1024,23,36,57166.3611111
1,41,radix2-recursive,1024,24,36,56034.1111111
1,41,radix2-recursive,1024,25,36,57308.1944444
1,41,radix2-recursive,1024,26,36,56529.2777778
1,41,radix2-recursive,1024,27,36,57949.7222222
1,41,radix2-recursive,1024,28,36,59190.4722222
1,41,radix2-recursive,1024,29,36,56100.5833333
1,41,radix2-recursive,1024,30,36,57213.0833333
