session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
1,6,stockham-radix2,256,21,93,20688.1612903
1,6,stockham-radix2,256,22,93,21030.3978495
1,6,stockham-radix2,256,23,93,20425.4086022
1,6,stockham-radix2,256,24,93,21301.9784946
1,6,stockham-radix2,256,25,93,20470.311828
1,6,stockham-radix2,256,26,93,20799.3010753
1,6,stockham-radix2,256,27,93,20812.3225806
1,6,stockham-radix2,256,28,93,20789.172043
1,6,stockham-radix2,256,29,93,20775.2795699
1,6,stockham-radix2,256,30,93,20885.7634409
1,9,radix2-recursive,256,0,159,13982.2201258
1,9,radix2-recursive,256,1,159,13243.0188679
1,9,radix2-recursive,256,2,159,12655.0943396
1,9,radix2-recursive,256,3,159,12809.5408805
1,9,radix2-recursive,256,4,159,12468.5283019
1,9,radix2-recursive,256,5,159,12713.1698113
1,9,radix2-recursive,256,6,159,12492.4654088
1,9,radix2-recursive,256,7,159,12633.1761006
1,9,radix2-recursive,256,8,159,12484.3396226
1,9,radix2-recursive,256,9,159,13021.5534591
1,9,radix2-recursive,256,10,159,12478.7987421
1,9,radix2-recursive,256,11,159,13234.3207547
1,9,radix2-recursive,256,12,159,13478.836478
1,9,radix2-recursive,256,13,159,13229.0314465
1,9,radix2-recursive,256,14,159,13312.0440252
1,9,radix2-recursive,256,15,159,12762.6792453
1,9,radix2-recursive,256,16,159,12749.9559748
1,9,radix2-recursive,256,17,159,12490.1949686
1,9,radix2-recursive,256,18,159,13010.7169811
1,9,radix2-recursive,256,19,159,17817.8050314
1,9,radix2-recursive,256,20,159,14001.245283
1,9,radix2-recursive,256,21,159,12844.0566038
1,9,radix2-recursive,256,22,159,15706.672956
1,9,radix2-recursive,256,23,159,12483.9622642
1,9,radix2-recursive,256,24,159,14322.0377358
1,9,radix2-recursive,256,25,159,16772.8490566
1,9,radix2-recursive,256,26,159,12787.3647799
1,9,radix2-recursive,256,27,159,12797.3207547
1,9,radix2-recursive,256,28,159,13099.4025157
1,9,radix2-recursive,256,29,159,12801.8553459
1,9,radix2-recursive,256,30,159,13996.5849057
1,10,radix2-iterative,256,0,632,3402.46044304
1,10,radix2-iterative,256,1,632,3335.28955696
1,10,radix2-iterative,256,2,632,3159.29905063
1,10,radix2-iterative,256,3,632,3252.65031646
1,10,radix2-iterative,256,4,632,3739.73575949
1,10,radix2-iterative,256,5,632,3314.06962025
1,10,radix2-iterative,256,6,632,3260.79588608
1,10,radix2-iterative,256,7,632,3374.23892405
1,10,radix2-iterative,256,8,632,3225.60126582
1,10,radix2-iterative,256,9,632,3165.41613924
1,10,radix2-iterative,256,10,632,3250.47943038
1,10,radix2-iterative,256,11,632,3231.40031646
1,10,radix2-iterative,256,12,632,3351.61075949
1,10,radix2-iterative,256,13,632,3239.10126582
1,10,radix2-iterative,256,14,632,3230.40189873
1,10,radix2-iterative,256,15,632,3171.72310127
1,10,radix2-iterative,256,16,632,3381.27531646
1,10,radix2-iterative,256,17,632,3231.95411392
1,10,radix2-iterative,256,18,632,3225.80696203
1,10,radix2-iterative,256,19,632,3277.86234177
1,10,radix2-iterative,256,20,632,21097.5237342
1,10,radix2-iterative,256,21,632,3358.61392405
1,10,radix2-iterative,256,22,632,3426.37341772
1,10,radix2-iterative,256,23,632,3242.0806962
1,10,radix2-iterative,256,24,632,3253.56962025
1,10,radix2-iterative,256,25,632,3305.56170886
1,10,radix2-iterative,256,26,632,3246.53322785
1,10,radix2-iterative,256,27,632,3246.12183544
1,10,radix2-iterative,256,28,632,3245.53481013
1,10,radix2-iterative,256,29,632,3160.50316456
1,10,radix2-iterative,256,30,632,3215.84018987
1,11,mixed-radix,256,0,38,51130.2105263
1,11,mixed-radix,256,1,38,53586.2105263
1,11,mixed-radix,256,2,38,52540.9736842
1,11,mixed-radix,256,3,38,68496.7894737
1,11,mixed-radix,256,4,38,56218.5526316
1,11,mixed-radix,256,5,38,54507.0526316
1,11,mixed-radix,256,6,38,50668.2105263
1,11,mixed-radix,256,7,38,53716.9210526
1,11,mixed-radix,256,8,38,58362.5263158
1,11,mixed-radix,256,9,38,56086.2368421
1,11,mixed-radix,256,10,38,50556.7105263
1,11,mixed-radix,256,11,38,51803.3157895
1,11,mixed-radix,256,12,38,50527.4473684
1,11,mixed-radix,256,13,38,62068.0263158
1,11,mixed-radix,256,14,38,56134.4736842
1,11,mixed-radix,256,15,38,51941.6578947
1,11,mixed-radix,256,16,38,58087.8947368
1,11,mixed-radix,256,17,38,51756.9210526
1,11,mixed-radix,256,18,38,51519.1842105
1,11,mixed-radix,256,19,38,50726.7105263
1,11,mixed-radix,256,20,38,51378.9736842
1,11,mixed-radix,256,21,38,53546.4210526
1,11,mixed-radix,256,22,38,50998.6842105
1,11,mixed-radix,256,23,38,52248.4473684
1,11,mixed-radix,256,24,38,59422.7631579
1,11,mixed-radix,256,25,38,54709.4736842
1,11,mixed-radix,256,26,38,51887.1052632
1,11,mixed-radix,256,27,38,50542.7368421
1,11,mixed-radix,256,28,38,57480.1578947
1,11,mixed-radix,256,29,38,53155.0526316
1,11,mixed-radix,256,30,38,51662.0526316
1,20,split-radix,256,0,139,14577.3453237
1,20,split-radix,256,1,139,15314.7697842
1,20,split-radix,256,2,139,14544.7841727
1,20,split-radix,256,3,139,15033.9208633
1,20,split-radix,256,4,139,15153.9640288
1,20,split-radix,256,5,139,15900.5323741
1,20,split-radix,256,6,139,17023.0719424
1,20,split-radix,256,7,139,14178.6258993
1,20,split-radix,256,8,139,14688.9496403
1,20,split-radix,256,9,139,14221.5683453
1,20,split-radix,256,10,139,14437.352518
1,20,split-radix,256,11,139,14683.9784173
1,20,split-radix,256,12,139,14473.3093525
1,20,split-radix,256,13,139,14199.5899281
1,20,split-radix,256,14,139,14379.352518
1,20,split-radix,256,15,139,14214.3669065
1,20,split-radix,256,16,139,14551.0431655
1,20,split-radix,256,17,139,14558.8992806
1,20,split-radix,256,18,139,15593.3884892
1,20,split-radix,256,19,139,16555.6115108
1,20,split-radix,256,20,139,14930.1007194
1,20,split-radix,256,21,139,15397.6330935
1,20,split-radix,256,22,139,14577.9928058
1,20,split-radix,256,23,139,14519.8561151
1,20,split-radix,256,24,139,14636.7122302
1,20,split-radix,256,25,139,14824.1870504
1,20,split-radix,256,26,139,15449.4388489
1,20,split-radix,256,27,139,16275.6258993
1,20,split-radix,256,28,139,14578.5683453
1,20,split-radix,256,29,139,14459.6906475
1,20,split-radix,256,30,139,15400.0791367
1,21,bluestein,256,0,55,38570.7636364
1,21,bluestein,256,1,55,37007
1,21,bluestein,256,2,55,36968.5818182
1,21,bluestein,256,3,55,39788.7636364
1,21,bluestein,256,4,55,38395.2363636
1,21,bluestein,256,5,55,37866.4545455
1,21,bluestein,256,6,55,36008.7818182
1,21,bluestein,256,7,55,39991.6
1,21,bluestein,256,8,55,39835.3818182
1,21,bluestein,256,9,55,37145.9272727
1,21,bluestein,256,10,55,36732.2363636
1,21,bluestein,256,11,55,35953.4181818
1,21,bluestein,256,12,55,38563.3090909
1,21,bluestein,256,13,55,36721.6727273
1,21,bluestein,256,14,55,36695.4363636
1,21,bluestein,256,15,55,40256.5636364
1,21,bluestein,256,16,55,36828
1,21,bluestein,256,17,55,36742.2363636
1,21,bluestein,256,18,55,36590.7454545
1,21,bluestein,256,19,55,36997.8909091
1,21,bluestein,256,20,55,38642.8727273
1,21,bluestein,256,21,55,36775.7454545
1,21,bluestein,256,22,55,36695.8181818
1,21,bluestein,256,23,55,36022.8
1,21,bluestein,256,24,55,37990.2727273
1,21,bluestein,256,25,55,36764.6363636
1,21,bluestein,256,26,55,36787.2181818
1,21,bluestein,256,27,55,37678
1,21,bluestein,256,28,55,36676.8545455
1,21,bluestein,256,29,55,36759.3636364
1,21,bluestein,256,30,55,36783.2
1,32,radix4,256,0,127,15725.7244094
1,32,radix4,256,1,127,16036.2677165
1,32,radix4,256,2,127,15949.9212598
1,32,radix4,256,3,127,15874.2992126
1,32,radix4,256,4,127,17818.2913386
1,32,radix4,256,5,127,16106.6929134
1,32,radix4,256,6,127,16135.0866142
1,32,radix4,256,7,127,15906.0787402
1,32,radix4,256,8,127,16013.9527559
1,32,radix4,256,9,127,15741.1889764
1,32,radix4,256,10,127,16087.6850394
1,32,radix4,256,11,127,15747.496063
1,32,radix4,256,12,127,15954.6614173
1,32,radix4,256,13,127,15898.4251969
1,32,radix4,256,14,127,15931.5511811
1,32,radix4,256,15,127,15694.2677165
1,32,radix4,256,16,127,15896.3779528
1,32,radix4,256,17,127,15756.8031496
1,32,radix4,256,18,127,19138.1259843
1,32,radix4,256,19,127,15715.480315
1,32,radix4,256,20,127,16399.015748
1,32,radix4,256,21,127,15744.0314961
1,32,radix4,256,22,127,16544.5826772
1,32,radix4,256,23,127,16086.8267717
1,32,radix4,256,24,127,16143.2755906
1,32,radix4,256,25,127,15722.8188976
1,32,radix4,256,26,127,16079.007874
1,32,radix4,256,27,127,15768.0708661
1,32,radix4,256,28,127,24591.7401575
1,32,radix4,256,29,127,22100.3228346
1,32,radix4,256,30,127,15531.1181102
