session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
2,40,mixed-radix,127,9,6,409074.5
2,40,mixed-radix,127,10,6,512723.666667
2,40,mixed-radix,127,11,6,481655.833333
2,40,mixed-radix,127,12,6,430179.333333
2,40,mixed-radix,127,13,6,998310.166667
2,40,mixed-radix,127,14,6,342128.5
2,40,mixed-radix,127,15,6,327042.666667
2,40,mixed-radix,127,16,6,346179.333333
2,40,mixed-radix,127,17,6,326443.333333
2,40,mixed-radix,127,18,6,376905.166667
2,40,mixed-radix,127,19,6,326453.5
2,40,mixed-radix,127,20,6,366121.5
2,40,mixed-radix,127,21,6,334250
2,40,mixed-radix,127,22,6,353385.166667
2,40,mixed-radix,127,23,6,330098.833333
2,40,mixed-radix,127,24,6,334251.666667
2,40,mixed-radix,127,25,6,339858.5
2,40,mixed-radix,127,26,6,331988.333333
2,40,mixed-radix,127,27,6,326545.333333
2,40,mixed-radix,127,28,6,331494.166667
2,40,mixed-radix,127,29,6,327668.666667
2,40,mixed-radix,127,30,6,331803.166667
2,41,bluestein,127,0,116,17557.2068966
2,41,bluestein,127,1,116,17673.8534483
2,41,bluestein,127,2,116,19138.6982759
2,41,bluestein,127,3,116,19678.0344828
2,41,bluestein,127,4,116,17554.1034483
2,41,bluestein,127,5,116,17511.6293103
2,41,bluestein,127,6,116,17131.9224138
2,41,bluestein,127,7,116,17442.2155172
2,41,bluestein,127,8,116,19311.112069
2,41,bluestein,127,9,116,17541.1551724
2,41,bluestein,127,10,116,17125.8793103
2,41,bluestein,127,11,116,18498.7844828
2,41,bluestein,127,12,116,19854.0775862
2,41,bluestein,127,13,116,20886.9913793
2,41,bluestein,127,14,116,19636.8534483
2,41,bluestein,127,15,116,19061.3448276
2,41,bluestein,127,16,116,17357.7758621
2,41,bluestein,127,17,116,17597.5258621
2,41,bluestein,127,18,116,19177.5517241
2,41,bluestein,127,19,116,17854.1206897
2,41,bluestein,127,20,116,17477.4396552
2,41,bluestein,127,21,116,26138.4051724
2,41,bluestein,127,22,116,28664.6724138
2,41,bluestein,127,23,116,21205.6465517
2,41,bluestein,127,24,116,18973.2844828
2,41,bluestein,127,25,116,17422.362069
2,41,bluestein,127,26,116,17106.8017241
2,41,bluestein,127,27,116,17341.6293103
2,41,bluestein,127,28,116,17109.0431034
2,41,bluestein,127,29,116,17358.8103448
2,41,bluestein,127,30,116,17115.2672414
