session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
0,19,radix2-iterative,256,18,575,3157.12695652
0,19,radix2-iterative,256,19,575,3210.07478261
0,19,radix2-iterative,256,20,575,3163.24
0,19,radix2-iterative,256,21,575,3213.90782609
0,19,radix2-iterative,256,22,575,3325.56695652
0,19,radix2-iterative,256,23,575,3240.99130435
0,19,radix2-iterative,256,24,575,3159.54782609
0,19,radix2-iterative,256,25,575,3204.04695652
0,19,radix2-iterative,256,26,575,3164.49391304
0,19,radix2-iterative,256,27,575,3282.56521739
0,19,radix2-iterative,256,28,575,3184.36695652
0,19,radix2-iterative,256,29,575,3216.97217391
0,19,radix2-iterative,256,30,575,3157.80521739
0,20,auto,256,0,558,3572.69175627
0,20,auto,256,1,558,3355.09318996
0,20,auto,256,2,558,3172.43727599
0,20,auto,256,3,558,3168.29390681
0,20,auto,256,4,558,3219.62365591
0,20,auto,256,5,558,3178.23476703
0,20,auto,256,6,558,3213.62903226
0,20,auto,256,7,558,3159.51612903
0,20,auto,256,8,558,3243.63799283
0,20,auto,256,9,558,3166.87455197
0,20,auto,256,10,558,3213.62903226
0,20,auto,256,11,558,3171.54121864
0,20,auto,256,12,558,3171.91756272
0,20,auto,256,13,558,3218.22401434
0,20,auto,256,14,558,3162.53046595
0,20,auto,256,15,558,3254.87275986
0,20,auto,256,16,558,3165.68996416
0,20,auto,256,17,558,3206.71863799
0,20,auto,256,18,558,3167.66487455
0,20,auto,256,19,558,3210.72043011
0,20,auto,256,20,558,3160.48566308
0,20,auto,256,21,558,3162.46057348
0,20,auto,256,22,558,3263.09139785
0,20,auto,256,23,558,3173.06630824
0,20,auto,256,24,558,3220.64516129
0,20,auto,256,25,558,3165.11469534
0,20,auto,256,26,558,3224.82795699
0,20,auto,256,27,558,3172.00896057
0,20,auto,256,28,558,3378.13799283
0,20,auto,256,29,558,3167.23476703
0,20,auto,256,30,558,3253.59856631
0,30,radix2-recursive,256,0,156,12818.6025641
0,30,radix2-recursive,256,1,156,13050.0320513
0,30,radix2-recursive,256,2,156,14070.6538462
0,30,radix2-recursive,256,3,156,13563.1089744
0,30,radix2-recursive,256,4,156,13481.9551282
0,30,radix2-recursive,256,5,156,12761.9807692
0,30,radix2-recursive,256,6,156,14613.3846154
0,30,radix2-recursive,256,7,156,12718.5128205
0,30,radix2-recursive,256,8,156,14427.6602564
0,30,radix2-recursive,256,9,156,15229.4935897
0,30,radix2-recursive,256,10,156,17012.3974359
0,30,radix2-recursive,256,11,156,13022.8782051
0,30,radix2-recursive,256,12,156,13096.8974359
0,30,radix2-recursive,256,13,156,15215.3653846
0,30,radix2-recursive,256,14,156,13089.1282051
0,30,radix2-recursive,256,15,156,13181
0,30,radix2-recursive,256,16,156,13248.4038462
0,30,radix2-recursive,256,17,156,13072.9551282
0,30,radix2-recursive,256,18,156,12686.1602564
0,30,radix2-recursive,256,19,156,12974.1538462
0,30,radix2-recursive,256,20,156,13879.2179487
0,30,radix2-recursive,256,21,156,14555.2820513
0,30,radix2-recursive,256,22,156,13404.4102564
0,30,radix2-recursive,256,23,156,12976.8461538
0,30,radix2-recursive,256,24,156,13115.775641
0,30,radix2-recursive,256,25,156,14212.4679487
0,30,radix2-recursive,256,26,156,13047.3333333
0,30,radix2-recursive,256,27,156,13464.1089744
0,30,radix2-recursive,256,28,156,12816.6089744
0,30,radix2-recursive,256,29,156,13486.0705128
0,30,radix2-recursive,256,30,156,12731.6730769
0,35,mixed-radix,256,0,39,56174.4871795
0,35,mixed-radix,256,1,39,50583.8974359
0,35,mixed-radix,256,2,39,52686.7692308
0,35,mixed-radix,256,3,39,50367.6666667
0,35,mixed-radix,256,4,39,52848.7948718
0,35,mixed-radix,256,5,39,50460.3846154
0,35,mixed-radix,256,6,39,52926.0769231
0,35,mixed-radix,256,7,39,50264.1794872
0,35,mixed-radix,256,8,39,51125.2051282
0,35,mixed-radix,256,9,39,50349.7179487
0,35,mixed-radix,256,10,39,51004.7692308
0,35,mixed-radix,256,11,39,50334.7948718
0,35,mixed-radix,256,12,39,50915.1538462
0,35,mixed-radix,256,13,39,50388.2051282
0,35,mixed-radix,256,14,39,51082.5897436
0,35,mixed-radix,256,15,39,50344.5641026
0,35,mixed-radix,256,16,39,50996.5641026
0,35,mixed-radix,256,17,39,50355.3333333
0,35,mixed-radix,256,18,39,51191.7179487
0,35,mixed-radix,256,19,39,50579.5384615
0,35,mixed-radix,256,20,39,50526.1025641
0,35,mixed-radix,256,21,39,50800.6153846
0,35,mixed-radix,256,22,39,50349.1794872
0,35,mixed-radix,256,23,39,50743.3589744
0,35,mixed-radix,256,24,39,50032.3076923
0,35,mixed-radix,256,25,39,51184.7948718
0,35,mixed-radix,256,26,39,50216.6666667
0,35,mixed-radix,256,27,39,50891.7948718
0,35,mixed-radix,256,28,39,58466.1025641
0,35,mixed-radix,256,29,39,50519.6923077
0,35,mixed-radix,256,30,39,51155.4871795
0,39,stockham-radix2,256,0,97,20517.814433
0,39,stockham-radix2,256,1,97,20695.8041237
0,39,stockham-radix2,256,2,97,20425.2989691
0,39,stockham-radix2,256,3,97,20998.7319588
0,39,stockham-radix2,256,4,97,22095.3092784
0,39,stockham-radix2,256,5,97,20824.0412371
0,39,stockham-radix2,256,6,97,22555.5876289
0,39,stockham-radix2,256,7,97,20978.0824742
0,39,stockham-radix2,256,8,97,20727.7113402
0,39,stockham-radix2,256,9,97,21401.0824742
0,39,stockham-radix2,256,10,97,22765.8969072
0,39,stockham-radix2,256,11,97,20450.3814433
0,39,stockham-radix2,256,12,97,21314.2474227
0,39,stockham-radix2,256,13,97,20388.9587629
0,39,stockham-radix2,256,14,97,21104.0412371
0,39,stockham-radix2,256,15,97,20971.6804124
0,39,stockham-radix2,256,16,97,21182.2989691
0,39,stockham-radix2,256,17,97,22672.1443299
0,39,stockham-radix2,256,18,97,21046.0206186
0,39,stockham-radix2,256,19,97,21796.1030928
0,39,stockham-radix2,256,20,97,20749.8041237
0,39,stockham-radix2,256,21,97,22197.628866
0,39,stockham-radix2,256,22,97,22779.4226804
0,39,stockham-radix2,256,23,97,21434.0103093
0,39,stockham-radix2,256,24,97,20780.0515464
0,39,stockham-radix2,256,25,97,22335.6701031
0,39,stockham-radix2,256,26,97,21377.8453608
0,39,stockham-radix2,256,27,97,20829.5051546
0,39,stockham-radix2,256,28,97,21241.8762887
0,39,stockham-radix2,256,29,97,21950.3505155
0,39,stockham-radix2,256,30,97,20904.2680412
