session,order,algorithm,N,sample,iterations_per_sample,ns_per_transform
0,29,dft,1009,12,1,16547290
0,29,dft,1009,13,1,16434674
0,29,dft,1009,14,1,16307203
0,29,dft,1009,15,1,16522224
0,29,dft,1009,16,1,16315977
0,29,dft,1009,17,1,16430397
0,29,dft,1009,18,1,17059812
0,29,dft,1009,19,1,16410738
0,29,dft,1009,20,1,16269628
0,29,dft,1009,21,1,16276989
0,29,dft,1009,22,1,17416232
0,29,dft,1009,23,1,16614080
0,29,dft,1009,24,1,16744584
0,29,dft,1009,25,1,17097949
0,29,dft,1009,26,1,16323388
0,29,dft,1009,27,1,16568442
0,29,dft,1009,28,1,16613740
0,29,dft,1009,29,1,16387824
0,29,dft,1009,30,1,16432930
0,31,mixed-radix,1009,0,1,21133296
0,31,mixed-radix,1009,1,1,21056972
0,31,mixed-radix,1009,2,1,20874361
0,31,mixed-radix,1009,3,1,20967088
0,31,mixed-radix,1009,4,1,22516411
0,31,mixed-radix,1009,5,1,21178222
0,31,mixed-radix,1009,6,1,20963623
0,31,mixed-radix,1009,7,1,21179395
0,31,mixed-radix,1009,8,1,21043632
0,31,mixed-radix,1009,9,1,20938337
0,31,mixed-radix,1009,10,1,20891456
0,31,mixed-radix,1009,11,1,20949202
0,31,mixed-radix,1009,12,1,23696404
0,31,mixed-radix,1009,13,1,21289508
0,31,mixed-radix,1009,14,1,21363858
0,31,mixed-radix,1009,15,1,21263519
0,31,mixed-radix,1009,16,1,21560641
0,31,mixed-radix,1009,17,1,21693639
0,31,mixed-radix,1009,18,1,20947039
0,31,mixed-radix,1009,19,1,20831427
0,31,mixed-radix,1009,20,1,21175008
0,31,mixed-radix,1009,21,1,21104724
0,31,mixed-radix,1009,22,1,20924696
0,31,mixed-radix,1009,23,1,20857816
0,31,mixed-radix,1009,24,1,20869143
0,31,mixed-radix,1009,25,1,21547731
0,31,mixed-radix,1009,26,1,21289568
0,31,mixed-radix,1009,27,1,21250029
0,31,mixed-radix,1009,28,1,21145564
0,31,mixed-radix,1009,29,1,21232313
0,31,mixed-radix,1009,30,1,23365834
0,33,bluestein,1009,0,12,172553.916667
0,33,bluestein,1009,1,12,171141
0,33,bluestein,1009,2,12,166368.833333
0,33,bluestein,1009,3,12,163110.75
0,33,bluestein,1009,4,12,173923.5
0,33,bluestein,1009,5,12,177537.166667
0,33,bluestein,1009,6,12,172836
0,33,bluestein,1009,7,12,165851.5
0,33,bluestein,1009,8,12,178282.416667
0,33,bluestein,1009,9,12,192088.833333
0,33,bluestein,1009,10,12,174019.416667
0,33,bluestein,1009,11,12,177904.416667
0,33,bluestein,1009,12,12,171590.833333
0,33,bluestein,1009,13,12,164681.416667
0,33,bluestein,1009,14,12,166727.75
0,33,bluestein,1009,15,12,163231.75
0,33,bluestein,1009,16,12,174667.083333
0,33,bluestein,1009,17,12,179225.5
0,33,bluestein,1009,18,12,171855.416667
0,33,bluestein,1009,19,12,166288.75
0,33,bluestein,1009,20,12,173009.666667
0,33,bluestein,1009,21,12,166574.166667
0,33,bluestein,1009,22,12,171978.916667
0,33,bluestein,1009,23,12,173653.083333
0,33,bluestein,1009,24,12,182657.25
0,33,bluestein,1009,25,12,168700.75
0,33,bluestein,1009,26,12,167554.833333
0,33,bluestein,1009,27,12,169490.166667
0,33,bluestein,1009,28,12,171321.25
0,33,bluestein,1009,29,12,167080.75
0,33,bluestein,1009,30,12,167054.916667
